date,mens underwear,State
2018-05-20,33,PA
2018-05-27,33,PA
2018-06-03,0,PA
2018-06-10,32,PA
2018-06-17,42,PA
2018-06-24,17,PA
2018-07-01,17,PA
2018-07-08,49,PA
2018-07-15,33,PA
2018-07-22,40,PA
2018-07-29,16,PA
2018-08-05,32,PA
2018-08-12,83,PA
2018-08-19,8,PA
2018-08-26,24,PA
2018-09-02,24,PA
2018-09-09,22,PA
2018-09-16,23,PA
2018-09-23,15,PA
2018-09-30,8,PA
2018-10-07,38,PA
2018-10-14,39,PA
2018-10-21,23,PA
2018-10-28,16,PA
2018-11-04,29,PA
2018-11-11,30,PA
2018-11-18,31,PA
2018-11-25,65,PA
2018-12-02,38,PA
2018-12-09,86,PA
2018-12-16,55,PA
2018-12-23,35,PA
2018-12-30,65,PA
2015-01-04,47,RI
2015-01-11,0,RI
2015-01-18,0,RI
2015-01-25,0,RI
2015-02-01,0,RI
2015-02-08,0,RI
2015-02-15,45,RI
2015-02-22,88,RI
2015-03-01,0,RI
2015-03-08,0,RI
2015-03-15,47,RI
2015-03-22,0,RI
2015-03-29,0,RI
2015-04-05,0,RI
2015-04-12,0,RI
2015-04-19,0,RI
2015-04-26,0,RI
2015-05-03,0,RI
2015-05-10,49,RI
2015-05-17,51,RI
2015-05-24,0,RI
2015-05-31,0,RI
2015-06-07,50,RI
2015-06-14,0,RI
2015-06-21,0,RI
2015-06-28,0,RI
2015-07-05,0,RI
2015-07-12,0,RI
2015-07-19,51,RI
2015-07-26,0,RI
2015-08-02,0,RI
2015-08-09,0,RI
2015-08-16,100,RI
2015-08-23,0,RI
2015-08-30,0,RI
2015-09-06,46,RI
2015-09-13,0,RI
2015-09-20,0,RI
2015-09-27,0,RI
2015-10-04,43,RI
2015-10-11,44,RI
2015-10-18,0,RI
2015-10-25,41,RI
2015-11-01,41,RI
2015-11-08,0,RI
2015-11-15,0,RI
2015-11-22,0,RI
2015-11-29,40,RI
2015-12-06,0,RI
2015-12-13,0,RI
2015-12-20,50,RI
2015-12-27,0,RI
2016-01-03,41,RI
2016-01-10,0,RI
2016-01-17,0,RI
2016-01-24,0,RI
2016-01-31,0,RI
2016-02-07,0,RI
2016-02-14,0,RI
2016-02-21,0,RI
2016-02-28,0,RI
2016-03-06,0,RI
2016-03-13,0,RI
2016-03-20,0,RI
2016-03-27,0,RI
2016-04-03,0,RI
2016-04-10,0,RI
2016-04-17,0,RI
2016-04-24,0,RI
2016-05-01,0,RI
2016-05-08,0,RI
2016-05-15,0,RI
2016-05-22,41,RI
2016-05-29,0,RI
2016-06-05,0,RI
2016-06-12,0,RI
2016-06-19,0,RI
2016-06-26,0,RI
2016-07-03,0,RI
2016-07-10,0,RI
2016-07-17,0,RI
2016-07-24,0,RI
2016-07-31,0,RI
2016-08-07,0,RI
2016-08-14,46,RI
2016-08-21,44,RI
2016-08-28,41,RI
2016-09-04,0,RI
2016-09-11,0,RI
2016-09-18,0,RI
2016-09-25,0,RI
2016-10-02,0,RI
2016-10-09,38,RI
2016-10-16,35,RI
2016-10-23,0,RI
2016-10-30,0,RI
2016-11-06,0,RI
2016-11-13,36,RI
2016-11-20,0,RI
2016-11-27,0,RI
2016-12-04,0,RI
2016-12-11,0,RI
2016-12-18,0,RI
2016-12-25,39,RI
2017-01-01,0,RI
2017-01-08,0,RI
2017-01-15,0,RI
2017-01-22,0,RI
2017-01-29,31,RI
2017-02-05,0,RI
2017-02-12,30,RI
2017-02-19,0,RI
2017-02-26,0,RI
2017-03-05,0,RI
2017-03-12,31,RI
2017-03-19,62,RI
2017-03-26,0,RI
2017-04-02,31,RI
2017-04-09,33,RI
2017-04-16,0,RI
2017-04-23,0,RI
2017-04-30,0,RI
2017-05-07,0,RI
2017-05-14,0,RI
2017-05-21,0,RI
2017-05-28,0,RI
2017-06-04,0,RI
2017-06-11,0,RI
2017-06-18,69,RI
2017-06-25,37,RI
2017-07-02,0,RI
2017-07-09,0,RI
2017-07-16,0,RI
2017-07-23,0,RI
2017-07-30,0,RI
2017-08-06,0,RI
2017-08-13,0,RI
2017-08-20,0,RI
2017-08-27,0,RI
2017-09-03,0,RI
2017-09-10,0,RI
2017-09-17,0,RI
2017-09-24,0,RI
2017-10-01,0,RI
2017-10-08,31,RI
2017-10-15,0,RI
2017-10-22,30,RI
2017-10-29,32,RI
2017-11-05,0,RI
2017-11-12,0,RI
2017-11-19,0,RI
2017-11-26,64,RI
2017-12-03,32,RI
2017-12-10,64,RI
2017-12-17,0,RI
2017-12-24,41,RI
2017-12-31,0,RI
2018-01-07,34,RI
2018-01-14,0,RI
2018-01-21,32,RI
2018-01-28,0,RI
2018-02-04,32,RI
2018-02-11,0,RI
2018-02-18,0,RI
2018-02-25,0,RI
2018-03-04,0,RI
2018-03-11,33,RI
2018-03-18,0,RI
2018-03-25,0,RI
2018-04-01,32,RI
2018-04-08,0,RI
2018-04-15,0,RI
2018-04-22,0,RI
2018-04-29,0,RI
2018-05-06,32,RI
2018-05-13,0,RI
2018-05-20,0,RI
2018-05-27,35,RI
2018-06-03,0,RI
2018-06-10,34,RI
2018-06-17,0,RI
2018-06-24,36,RI
2018-07-01,37,RI
2018-07-08,0,RI
2018-07-15,36,RI
2018-07-22,0,RI
2018-07-29,0,RI
2018-08-05,0,RI
2018-08-12,0,RI
2018-08-19,0,RI
2018-08-26,0,RI
2018-09-02,0,RI
2018-09-09,0,RI
2018-09-16,0,RI
2018-09-23,0,RI
2018-09-30,0,RI
2018-10-07,34,RI
2018-10-14,0,RI
2018-10-21,0,RI
2018-10-28,0,RI
2018-11-04,32,RI
2018-11-11,34,RI
2018-11-18,0,RI
2018-11-25,0,RI
2018-12-02,0,RI
2018-12-09,0,RI
2018-12-16,0,RI
2018-12-23,0,RI
2018-12-30,0,RI
2015-01-04,0,SC
2015-01-11,0,SC
2015-01-18,30,SC
2015-01-25,29,SC
2015-02-01,28,SC
2015-02-08,28,SC
2015-02-15,29,SC
2015-02-22,0,SC
2015-03-01,0,SC
2015-03-08,0,SC
2015-03-15,0,SC
2015-03-22,32,SC
2015-03-29,0,SC
2015-04-05,29,SC
2015-04-12,84,SC
2015-04-19,0,SC
2015-04-26,59,SC
2015-05-03,31,SC
2015-05-10,31,SC
2015-05-17,0,SC
2015-05-24,0,SC
2015-05-31,32,SC
2015-06-07,0,SC
2015-06-14,32,SC
2015-06-21,47,SC
2015-06-28,56,SC
2015-07-05,0,SC
2015-07-12,18,SC
2015-07-19,0,SC
2015-07-26,0,SC
2015-08-02,0,SC
2015-08-09,0,SC
2015-08-16,0,SC
2015-08-23,38,SC
2015-08-30,0,SC
2015-09-06,22,SC
2015-09-13,21,SC
2015-09-20,83,SC
2015-09-27,0,SC
2015-10-04,23,SC
2015-10-11,28,SC
2015-10-18,0,SC
2015-10-25,0,SC
2015-11-01,56,SC
2015-11-08,0,SC
2015-11-15,59,SC
2015-11-22,34,SC
2015-11-29,0,SC
2015-12-06,30,SC
2015-12-13,33,SC
2015-12-20,76,SC
2015-12-27,0,SC
2016-01-03,0,SC
2016-01-10,0,SC
2016-01-17,0,SC
2016-01-24,23,SC
2016-01-31,45,SC
2016-02-07,0,SC
2016-02-14,0,SC
2016-02-21,0,SC
2016-02-28,0,SC
2016-03-06,0,SC
2016-03-13,0,SC
2016-03-20,23,SC
2016-03-27,47,SC
2016-04-03,0,SC
2016-04-10,45,SC
2016-04-17,0,SC
2016-04-24,0,SC
2016-05-01,23,SC
2016-05-08,49,SC
2016-05-15,0,SC
2016-05-22,0,SC
2016-05-29,25,SC
2016-06-05,24,SC
2016-06-12,0,SC
2016-06-19,24,SC
2016-06-26,48,SC
2016-07-03,0,SC
2016-07-10,0,SC
2016-07-17,24,SC
2016-07-24,0,SC
2016-07-31,24,SC
2016-08-07,0,SC
2016-08-14,25,SC
2016-08-21,69,SC
2016-08-28,22,SC
2016-09-04,22,SC
2016-09-11,0,SC
2016-09-18,43,SC
2016-09-25,0,SC
2016-10-02,22,SC
2016-10-09,0,SC
2016-10-16,45,SC
2016-10-23,0,SC
2016-10-30,22,SC
2016-11-06,43,SC
2016-11-13,21,SC
2016-11-20,46,SC
2016-11-27,61,SC
2016-12-04,100,SC
2016-12-11,43,SC
2016-12-18,72,SC
2016-12-25,0,SC
2017-01-01,0,SC
2017-01-08,20,SC
2017-01-15,20,SC
2017-01-22,20,SC
2017-01-29,0,SC
2017-02-05,0,SC
2017-02-12,39,SC
2017-02-19,39,SC
2017-02-26,0,SC
2017-03-05,0,SC
2017-03-12,37,SC
2017-03-19,39,SC
2017-03-26,0,SC
2017-04-02,57,SC
2017-04-09,0,SC
2017-04-16,0,SC
2017-04-23,0,SC
2017-04-30,0,SC
2017-05-07,0,SC
2017-05-14,22,SC
2017-05-21,22,SC
2017-05-28,0,SC
2017-06-04,0,SC
2017-06-11,0,SC
2017-06-18,20,SC
2017-06-25,0,SC
2017-07-02,0,SC
2017-07-09,0,SC
2017-07-16,21,SC
2017-07-23,0,SC
2017-07-30,80,SC
2017-08-06,0,SC
2017-08-13,21,SC
2017-08-20,39,SC
2017-08-27,19,SC
2017-09-03,0,SC
2017-09-10,39,SC
2017-09-17,0,SC
2017-09-24,20,SC
2017-10-01,0,SC
2017-10-08,0,SC
2017-10-15,39,SC
2017-10-22,19,SC
2017-10-29,19,SC
2017-11-05,56,SC
2017-11-12,19,SC
2017-11-19,21,SC
2017-11-26,36,SC
2017-12-03,72,SC
2017-12-10,57,SC
2017-12-17,42,SC
2017-12-24,0,SC
2017-12-31,20,SC
2018-01-07,37,SC
2018-01-14,19,SC
2018-01-21,55,SC
2018-01-28,55,SC
2018-02-04,36,SC
2018-02-11,18,SC
2018-02-18,72,SC
2018-02-25,36,SC
2018-03-04,18,SC
2018-03-11,18,SC
2018-03-18,0,SC
2018-03-25,0,SC
2018-04-01,20,SC
2018-04-08,0,SC
2018-04-15,0,SC
2018-04-22,18,SC
2018-04-29,19,SC
2018-05-06,19,SC
2018-05-13,19,SC
2018-05-20,58,SC
2018-05-27,19,SC
2018-06-03,40,SC
2018-06-10,38,SC
2018-06-17,20,SC
2018-06-24,60,SC
2018-07-01,59,SC
2018-07-08,19,SC
2018-07-15,39,SC
2018-07-22,39,SC
2018-07-29,0,SC
2018-08-05,0,SC
2018-08-12,0,SC
2018-08-19,40,SC
2018-08-26,19,SC
2018-09-02,19,SC
2018-09-09,19,SC
2018-09-16,0,SC
2018-09-23,18,SC
2018-09-30,37,SC
2018-10-07,0,SC
2018-10-14,0,SC
2018-10-21,19,SC
2018-10-28,0,SC
2018-11-04,37,SC
2018-11-11,37,SC
2018-11-18,40,SC
2018-11-25,18,SC
2018-12-02,18,SC
2018-12-09,38,SC
2018-12-16,39,SC
2018-12-23,22,SC
2018-12-30,0,SC
2015-01-04,0,SD
2015-01-11,0,SD
2015-01-18,0,SD
2015-01-25,0,SD
2015-02-01,0,SD
2015-02-08,0,SD
2015-02-15,0,SD
2015-02-22,0,SD
2015-03-01,0,SD
2015-03-08,0,SD
2015-03-15,0,SD
2015-03-22,71,SD
2015-03-29,0,SD
2015-04-05,0,SD
2015-04-12,35,SD
2015-04-19,35,SD
2015-04-26,0,SD
2015-05-03,0,SD
2015-05-10,0,SD
2015-05-17,41,SD
2015-05-24,0,SD
2015-05-31,42,SD
2015-06-07,0,SD
2015-06-14,0,SD
2015-06-21,42,SD
2015-06-28,0,SD
2015-07-05,82,SD
2015-07-12,40,SD
2015-07-19,0,SD
2015-07-26,0,SD
2015-08-02,0,SD
2015-08-09,0,SD
2015-08-16,77,SD
2015-08-23,0,SD
2015-08-30,0,SD
2015-09-06,0,SD
2015-09-13,100,SD
2015-09-20,0,SD
2015-09-27,0,SD
2015-10-04,0,SD
2015-10-11,0,SD
2015-10-18,0,SD
2015-10-25,32,SD
2015-11-01,0,SD
2015-11-08,0,SD
2015-11-15,0,SD
2015-11-22,0,SD
2015-11-29,58,SD
2015-12-06,0,SD
2015-12-13,0,SD
2015-12-20,0,SD
2015-12-27,0,SD
2016-01-03,0,SD
2016-01-10,0,SD
2016-01-17,0,SD
2016-01-24,0,SD
2016-01-31,0,SD
2016-02-07,0,SD
2016-02-14,0,SD
2016-02-21,0,SD
2016-02-28,0,SD
2016-03-06,0,SD
2016-03-13,0,SD
2016-03-20,0,SD
2016-03-27,0,SD
2016-04-03,0,SD
2016-04-10,0,SD
2016-04-17,0,SD
2016-04-24,0,SD
2016-05-01,0,SD
2016-05-08,0,SD
2016-05-15,0,SD
2016-05-22,0,SD
2016-05-29,0,SD
2016-06-05,0,SD
2016-06-12,0,SD
2016-06-19,0,SD
2016-06-26,0,SD
2016-07-03,0,SD
2016-07-10,0,SD
2016-07-17,0,SD
2016-07-24,0,SD
2016-07-31,29,SD
2016-08-07,29,SD
2016-08-14,0,SD
2016-08-21,0,SD
2016-08-28,0,SD
2016-09-04,0,SD
2016-09-11,0,SD
2016-09-18,25,SD
2016-09-25,0,SD
2016-10-02,0,SD
2016-10-09,0,SD
2016-10-16,26,SD
2016-10-23,0,SD
2016-10-30,0,SD
2016-11-06,0,SD
2016-11-13,0,SD
2016-11-20,26,SD
2016-11-27,0,SD
2016-12-04,0,SD
2016-12-11,0,SD
2016-12-18,0,SD
2016-12-25,0,SD
2017-01-01,0,SD
2017-01-08,0,SD
2017-01-15,0,SD
2017-01-22,0,SD
2017-01-29,23,SD
2017-02-05,0,SD
2017-02-12,0,SD
2017-02-19,23,SD
2017-02-26,22,SD
2017-03-05,0,SD
2017-03-12,22,SD
2017-03-19,0,SD
2017-03-26,0,SD
2017-04-02,0,SD
2017-04-09,0,SD
2017-04-16,0,SD
2017-04-23,0,SD
2017-04-30,0,SD
2017-05-07,0,SD
2017-05-14,0,SD
2017-05-21,0,SD
2017-05-28,0,SD
2017-06-04,0,SD
2017-06-11,0,SD
2017-06-18,0,SD
2017-06-25,0,SD
2017-07-02,0,SD
2017-07-09,0,SD
2017-07-16,50,SD
2017-07-23,26,SD
2017-07-30,0,SD
2017-08-06,0,SD
2017-08-13,0,SD
2017-08-20,0,SD
2017-08-27,0,SD
2017-09-03,0,SD
2017-09-10,0,SD
2017-09-17,0,SD
2017-09-24,0,SD
2017-10-01,46,SD
2017-10-08,0,SD
2017-10-15,0,SD
2017-10-22,22,SD
2017-10-29,0,SD
2017-11-05,0,SD
2017-11-12,0,SD
2017-11-19,0,SD
2017-11-26,0,SD
2017-12-03,0,SD
2017-12-10,22,SD
2017-12-17,0,SD
2017-12-24,0,SD
2017-12-31,23,SD
2018-01-07,0,SD
2018-01-14,0,SD
2018-01-21,0,SD
2018-01-28,0,SD
2018-02-04,21,SD
2018-02-11,0,SD
2018-02-18,0,SD
2018-02-25,0,SD
2018-03-04,0,SD
2018-03-11,0,SD
2018-03-18,0,SD
2018-03-25,0,SD
2018-04-01,0,SD
2018-04-08,21,SD
2018-04-15,0,SD
2018-04-22,23,SD
2018-04-29,0,SD
2018-05-06,0,SD
2018-05-13,0,SD
2018-05-20,0,SD
2018-05-27,26,SD
2018-06-03,0,SD
2018-06-10,24,SD
2018-06-17,24,SD
2018-06-24,0,SD
2018-07-01,0,SD
2018-07-08,0,SD
2018-07-15,0,SD
2018-07-22,0,SD
2018-07-29,0,SD
2018-08-05,0,SD
2018-08-12,0,SD
2018-08-19,0,SD
2018-08-26,0,SD
2018-09-02,23,SD
2018-09-09,0,SD
2018-09-16,0,SD
2018-09-23,0,SD
2018-09-30,0,SD
2018-10-07,0,SD
2018-10-14,0,SD
2018-10-21,0,SD
2018-10-28,0,SD
2018-11-04,0,SD
2018-11-11,0,SD
2018-11-18,0,SD
2018-11-25,21,SD
2018-12-02,0,SD
2018-12-09,0,SD
2018-12-16,0,SD
2018-12-23,26,SD
2018-12-30,0,SD
2015-01-04,0,TN
2015-01-11,39,TN
2015-01-18,20,TN
2015-01-25,0,TN
2015-02-01,38,TN
2015-02-08,18,TN
2015-02-15,0,TN
2015-02-22,0,TN
2015-03-01,50,TN
2015-03-08,16,TN
2015-03-15,54,TN
2015-03-22,0,TN
2015-03-29,36,TN
2015-04-05,52,TN
2015-04-12,17,TN
2015-04-19,18,TN
2015-04-26,35,TN
2015-05-03,18,TN
2015-05-10,19,TN
2015-05-17,37,TN
2015-05-24,19,TN
2015-05-31,0,TN
2015-06-07,0,TN
2015-06-14,18,TN
2015-06-21,21,TN
2015-06-28,0,TN
2015-07-05,49,TN
2015-07-12,71,TN
2015-07-19,24,TN
2015-07-26,48,TN
2015-08-02,0,TN
2015-08-09,23,TN
2015-08-16,46,TN
2015-08-23,45,TN
2015-08-30,0,TN
2015-09-06,0,TN
2015-09-13,22,TN
2015-09-20,22,TN
2015-09-27,0,TN
2015-10-04,21,TN
2015-10-11,0,TN
2015-10-18,0,TN
2015-10-25,40,TN
2015-11-01,39,TN
2015-11-08,59,TN
2015-11-15,58,TN
2015-11-22,21,TN
2015-11-29,37,TN
2015-12-06,0,TN
2015-12-13,100,TN
2015-12-20,0,TN
2015-12-27,38,TN
2016-01-03,43,TN
2016-01-10,0,TN
2016-01-17,14,TN
2016-01-24,14,TN
2016-01-31,28,TN
2016-02-07,80,TN
2016-02-14,14,TN
2016-02-21,27,TN
2016-02-28,28,TN
2016-03-06,0,TN
2016-03-13,14,TN
2016-03-20,29,TN
2016-03-27,0,TN
2016-04-03,14,TN
2016-04-10,0,TN
2016-04-17,0,TN
2016-04-24,0,TN
2016-05-01,0,TN
2016-05-08,15,TN
2016-05-15,0,TN
2016-05-22,0,TN
2016-05-29,15,TN
2016-06-05,45,TN
2016-06-12,15,TN
2016-06-19,0,TN
2016-06-26,15,TN
2016-07-03,16,TN
2016-07-10,0,TN
2016-07-17,0,TN
2016-07-24,0,TN
2016-07-31,75,TN
2016-08-07,31,TN
2016-08-14,0,TN
2016-08-21,0,TN
2016-08-28,29,TN
2016-09-04,57,TN
2016-09-11,0,TN
2016-09-18,56,TN
2016-09-25,14,TN
2016-10-02,42,TN
2016-10-09,0,TN
2016-10-16,14,TN
2016-10-23,14,TN
2016-10-30,14,TN
2016-11-06,53,TN
2016-11-13,27,TN
2016-11-20,28,TN
2016-11-27,13,TN
2016-12-04,66,TN
2016-12-11,69,TN
2016-12-18,15,TN
2016-12-25,14,TN
2017-01-01,41,TN
2017-01-08,27,TN
2017-01-15,0,TN
2017-01-22,13,TN
2017-01-29,13,TN
2017-02-05,39,TN
2017-02-12,39,TN
2017-02-19,13,TN
2017-02-26,0,TN
2017-03-05,0,TN
2017-03-12,26,TN
2017-03-19,0,TN
2017-03-26,39,TN
2017-04-02,0,TN
2017-04-09,13,TN
2017-04-16,0,TN
2017-04-23,13,TN
2017-04-30,52,TN
2017-05-07,27,TN
2017-05-14,0,TN
2017-05-21,14,TN
2017-05-28,44,TN
2017-06-04,0,TN
2017-06-11,41,TN
2017-06-18,26,TN
2017-06-25,42,TN
2017-07-02,14,TN
2017-07-09,0,TN
2017-07-16,27,TN
2017-07-23,27,TN
2017-07-30,39,TN
2017-08-06,65,TN
2017-08-13,13,TN
2017-08-20,13,TN
2017-08-27,25,TN
2017-09-03,0,TN
2017-09-10,12,TN
2017-09-17,24,TN
2017-09-24,26,TN
2017-10-01,13,TN
2017-10-08,26,TN
2017-10-15,12,TN
2017-10-22,37,TN
2017-10-29,25,TN
2017-11-05,0,TN
2017-11-12,25,TN
2017-11-19,26,TN
2017-11-26,12,TN
2017-12-03,48,TN
2017-12-10,63,TN
2017-12-17,13,TN
2017-12-24,28,TN
2017-12-31,13,TN
2018-01-07,12,TN
2018-01-14,12,TN
2018-01-21,62,TN
2018-01-28,49,TN
2018-02-04,24,TN
2018-02-11,36,TN
2018-02-18,24,TN
2018-02-25,12,TN
2018-03-04,12,TN
2018-03-11,51,TN
2018-03-18,0,TN
2018-03-25,0,TN
2018-04-01,12,TN
2018-04-08,37,TN
2018-04-15,0,TN
2018-04-22,12,TN
2018-04-29,12,TN
2018-05-06,0,TN
2018-05-13,0,TN
2018-05-20,0,TN
2018-05-27,26,TN
2018-06-03,0,TN
2018-06-10,0,TN
2018-06-17,26,TN
2018-06-24,13,TN
2018-07-01,26,TN
2018-07-08,25,TN
2018-07-15,38,TN
2018-07-22,25,TN
2018-07-29,13,TN
2018-08-05,25,TN
2018-08-12,25,TN
2018-08-19,13,TN
2018-08-26,13,TN
2018-09-02,13,TN
2018-09-09,25,TN
2018-09-16,0,TN
2018-09-23,36,TN
2018-09-30,25,TN
2018-10-07,26,TN
2018-10-14,26,TN
2018-10-21,25,TN
2018-10-28,13,TN
2018-11-04,12,TN
2018-11-11,12,TN
2018-11-18,52,TN
2018-11-25,83,TN
2018-12-02,36,TN
2018-12-09,49,TN
2018-12-16,72,TN
2018-12-23,38,TN
2018-12-30,64,TN
2015-01-04,57,TX
2015-01-11,48,TX
2015-01-18,32,TX
2015-01-25,31,TX
2015-02-01,46,TX
2015-02-08,38,TX
2015-02-15,56,TX
2015-02-22,84,TX
2015-03-01,46,TX
2015-03-08,49,TX
2015-03-15,49,TX
2015-03-22,81,TX
2015-03-29,0,TX
2015-04-05,16,TX
2015-04-12,80,TX
2015-04-19,33,TX
2015-04-26,41,TX
2015-05-03,24,TX
2015-05-10,24,TX
2015-05-17,33,TX
2015-05-24,60,TX
2015-05-31,9,TX
2015-06-07,9,TX
2015-06-14,52,TX
2015-06-21,23,TX
2015-06-28,28,TX
2015-07-05,28,TX
2015-07-12,27,TX
2015-07-19,62,TX
2015-07-26,60,TX
2015-08-02,34,TX
2015-08-09,13,TX
2015-08-16,53,TX
2015-08-23,32,TX
2015-08-30,25,TX
2015-09-06,32,TX
2015-09-13,6,TX
2015-09-20,56,TX
2015-09-27,25,TX
2015-10-04,12,TX
2015-10-11,31,TX
2015-10-18,50,TX
2015-10-25,44,TX
2015-11-01,25,TX
2015-11-08,26,TX
2015-11-15,54,TX
2015-11-22,26,TX
2015-11-29,41,TX
2015-12-06,37,TX
2015-12-13,33,TX
2015-12-20,53,TX
2015-12-27,26,TX
2016-01-03,22,TX
2016-01-10,53,TX
2016-01-17,21,TX
2016-01-24,27,TX
2016-01-31,52,TX
2016-02-07,26,TX
2016-02-14,26,TX
2016-02-21,16,TX
2016-02-28,21,TX
2016-03-06,21,TX
2016-03-13,44,TX
2016-03-20,38,TX
2016-03-27,16,TX
2016-04-03,21,TX
2016-04-10,47,TX
2016-04-17,20,TX
2016-04-24,51,TX
2016-05-01,21,TX
2016-05-08,26,TX
2016-05-15,27,TX
2016-05-22,33,TX
2016-05-29,28,TX
2016-06-05,40,TX
2016-06-12,29,TX
2016-06-19,23,TX
2016-06-26,28,TX
2016-07-03,36,TX
2016-07-10,29,TX
2016-07-17,51,TX
2016-07-24,28,TX
2016-07-31,23,TX
2016-08-07,58,TX
2016-08-14,65,TX
2016-08-21,23,TX
2016-08-28,32,TX
2016-09-04,44,TX
2016-09-11,5,TX
2016-09-18,58,TX
2016-09-25,43,TX
2016-10-02,16,TX
2016-10-09,17,TX
2016-10-16,32,TX
2016-10-23,54,TX
2016-10-30,16,TX
2016-11-06,39,TX
2016-11-13,46,TX
2016-11-20,22,TX
2016-11-27,58,TX
2016-12-04,62,TX
2016-12-11,44,TX
2016-12-18,80,TX
2016-12-25,32,TX
2017-01-01,41,TX
2017-01-08,20,TX
2017-01-15,58,TX
2017-01-22,24,TX
2017-01-29,24,TX
2017-02-05,29,TX
2017-02-12,19,TX
2017-02-19,44,TX
2017-02-26,43,TX
2017-03-05,28,TX
2017-03-12,65,TX
2017-03-19,24,TX
2017-03-26,44,TX
2017-04-02,24,TX
2017-04-09,34,TX
2017-04-16,63,TX
2017-04-23,14,TX
2017-04-30,29,TX
2017-05-07,15,TX
2017-05-14,16,TX
2017-05-21,37,TX
2017-05-28,53,TX
2017-06-04,61,TX
2017-06-11,36,TX
2017-06-18,100,TX
2017-06-25,21,TX
2017-07-02,55,TX
2017-07-09,16,TX
2017-07-16,58,TX
2017-07-23,36,TX
2017-07-30,51,TX
2017-08-06,20,TX
2017-08-13,45,TX
2017-08-20,44,TX
2017-08-27,10,TX
2017-09-03,42,TX
2017-09-10,32,TX
2017-09-17,47,TX
2017-09-24,48,TX
2017-10-01,18,TX
2017-10-08,28,TX
2017-10-15,45,TX
2017-10-22,39,TX
2017-10-29,43,TX
2017-11-05,38,TX
2017-11-12,48,TX
2017-11-19,32,TX
2017-11-26,34,TX
2017-12-03,44,TX
2017-12-10,90,TX
2017-12-17,21,TX
2017-12-24,45,TX
2017-12-31,63,TX
2018-01-07,39,TX
2018-01-14,29,TX
2018-01-21,38,TX
2018-01-28,24,TX
2018-02-04,29,TX
2018-02-11,38,TX
2018-02-18,42,TX
2018-02-25,46,TX
2018-03-04,28,TX
2018-03-11,21,TX
2018-03-18,19,TX
2018-03-25,20,TX
2018-04-01,19,TX
2018-04-08,19,TX
2018-04-15,38,TX
2018-04-22,57,TX
2018-04-29,42,TX
2018-05-06,24,TX
2018-05-13,25,TX
2018-05-20,30,TX
2018-05-27,36,TX
2018-06-03,45,TX
2018-06-10,64,TX
2018-06-17,30,TX
2018-06-24,25,TX
2018-07-01,31,TX
2018-07-08,50,TX
2018-07-15,77,TX
2018-07-22,46,TX
2018-07-29,30,TX
2018-08-05,55,TX
2018-08-12,25,TX
2018-08-19,50,TX
2018-08-26,59,TX
2018-09-02,29,TX
2018-09-09,14,TX
2018-09-16,14,TX
2018-09-23,24,TX
2018-09-30,29,TX
2018-10-07,48,TX
2018-10-14,23,TX
2018-10-21,14,TX
2018-10-28,20,TX
2018-11-04,37,TX
2018-11-11,62,TX
2018-11-18,37,TX
2018-11-25,56,TX
2018-12-02,80,TX
2018-12-09,72,TX
2018-12-16,99,TX
2018-12-23,50,TX
2018-12-30,63,TX
2015-01-04,0,UT
2015-01-11,30,UT
2015-01-18,0,UT
2015-01-25,30,UT
2015-02-01,60,UT
2015-02-08,27,UT
2015-02-15,0,UT
2015-02-22,0,UT
2015-03-01,30,UT
2015-03-08,0,UT
2015-03-15,61,UT
2015-03-22,34,UT
2015-03-29,0,UT
2015-04-05,32,UT
2015-04-12,60,UT
2015-04-19,30,UT
2015-04-26,31,UT
2015-05-03,31,UT
2015-05-10,32,UT
2015-05-17,98,UT
2015-05-24,0,UT
2015-05-31,34,UT
2015-06-07,35,UT
2015-06-14,0,UT
2015-06-21,0,UT
2015-06-28,0,UT
2015-07-05,0,UT
2015-07-12,34,UT
2015-07-19,0,UT
2015-07-26,0,UT
2015-08-02,32,UT
2015-08-09,33,UT
2015-08-16,0,UT
2015-08-23,0,UT
2015-08-30,30,UT
2015-09-06,0,UT
2015-09-13,30,UT
2015-09-20,30,UT
2015-09-27,30,UT
2015-10-04,0,UT
2015-10-11,31,UT
2015-10-18,0,UT
2015-10-25,0,UT
2015-11-01,87,UT
2015-11-08,29,UT
2015-11-15,0,UT
2015-11-22,0,UT
2015-11-29,0,UT
2015-12-06,85,UT
2015-12-13,0,UT
2015-12-20,0,UT
2015-12-27,32,UT
2016-01-03,0,UT
2016-01-10,0,UT
2016-01-17,23,UT
2016-01-24,23,UT
2016-01-31,0,UT
2016-02-07,46,UT
2016-02-14,0,UT
2016-02-21,0,UT
2016-02-28,0,UT
2016-03-06,0,UT
2016-03-13,23,UT
2016-03-20,0,UT
2016-03-27,0,UT
2016-04-03,24,UT
2016-04-10,0,UT
2016-04-17,0,UT
2016-04-24,46,UT
2016-05-01,0,UT
2016-05-08,0,UT
2016-05-15,24,UT
2016-05-22,0,UT
2016-05-29,26,UT
2016-06-05,25,UT
2016-06-12,0,UT
2016-06-19,25,UT
2016-06-26,25,UT
2016-07-03,0,UT
2016-07-10,25,UT
2016-07-17,0,UT
2016-07-24,0,UT
2016-07-31,100,UT
2016-08-07,0,UT
2016-08-14,27,UT
2016-08-21,75,UT
2016-08-28,47,UT
